NRO_DOC_FISCAL,RUC,RAZON_SOCIAL,COD_CLIENTE,COD_CUENTA,FUENTE,SISTEMA,FECHA_EMISION,FECHA_VTO,MONEDA,CHARGE_NET_AMOUNT,CHARGE_IGV_INVOICE,CHARGE_TOTAL_AMOUNT,origen_fecha_vto_mal_formada,total_pagado,cantidad_pagos,requirio_correccion_formato,total_nota_credito,monto_neto_a_pagar,diferencia,esta_vencida,estado_conciliacion,diferencia_es_trivial_redondeo
S5AA-0081275637,2003418714,CLIENT_00435,50793821,227556947,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,44.97,8.09,53.06,False,53.06,1,False,0.0,53.06,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081121496,2002042551,CLIENT_00727,920370711,389442827,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,31.38,5.65,37.03,False,37.03,1,False,0.0,37.03,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081816032,2021159453,CLIENT_00381,47003706,123027506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,32.92,5.93,38.85,False,38.85,1,False,0.0,38.85,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081221350,2052913932,CLIENT_00961,34087016,775850606,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,20.7,3.73,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081383270,2006121666,CLIENT_00662,567037021,867895437,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,345.86,62.24,408.1,False,408.1,1,False,0.0,408.1,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080923335,2021250702,CLIENT_00176,20807106,776481506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,64.01,11.52,75.53,False,75.53,1,False,0.0,75.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081627800,2088424166,CLIENT_00134,99112106,613011506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,69.94,12.59,82.53,False,82.53,1,False,0.0,82.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080958515,2063036368,CLIENT_00951,70819185,439191306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,81.21,14.62,95.83,False,95.83,1,False,0.0,95.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081815823,2048171681,CLIENT_00795,47443006,541430506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,280.0,50.4,330.4,False,330.4,1,False,0.0,330.4,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081475352,2076142431,CLIENT_00318,87046995,126079406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,72.02,12.96,84.98,False,84.98,1,False,0.0,84.98,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081474914,2064043539,CLIENT_00599,87516095,203070406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,174.35,31.38,205.73,False,205.73,1,False,0.0,205.73,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080935256,2019351028,CLIENT_00937,30414006,230445957,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,139.24,25.05,164.29,False,164.29,1,False,0.0,164.29,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081054100,2091198935,CLIENT_00319,2842906,275498506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,48.64,8.76,57.4,False,57.4,1,False,0.0,57.4,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081202982,2011994495,CLIENT_00175,47088821,554325057,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,115.56,20.8,136.36,False,132.16,1,False,4.2,132.16000000000003,-2.842170943040401e-14,True,CONCILIADA_EXACTA,True
S5AA-0081238108,2090837613,CLIENT_00803,542168021,707978437,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,389.98,70.2,460.18,False,460.18,1,False,0.0,460.18,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081464367,2040664753,CLIENT_00565,67507116,333625947,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,5.94,1.06,7.0,False,7.0,1,False,0.0,7.0,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081446612,2077915427,CLIENT_00955,47179116,434412606,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081104934,2098720538,CLIENT_00619,72894406,536244506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,16.55,2.98,19.53,False,19.53,1,False,0.0,19.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081566556,2080420835,CLIENT_00720,93279031,431643457,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081515446,2020933053,CLIENT_00339,38200585,708760057,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,103.45,18.63,122.08,False,122.07000000000001,2,False,0.0,122.08,-0.009999999999990905,True,CONCILIADA_EXACTA,True
S9AA-0082161992,2071377105,CLIENT_00477,41412616,745806606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,201.64,36.3,237.93,False,237.93,1,False,0.0,237.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082148512,2088958700,CLIENT_00840,212507011,617670157,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,55.99,10.09,66.08,False,66.08,1,False,0.0,66.08,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081463254,2065059290,CLIENT_00015,671814511,977999537,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,106.72,19.21,125.93,False,125.93,1,False,0.0,125.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080978174,2014214756,CLIENT_00653,90142306,590243457,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,103.52,18.63,122.15,False,122.15,1,False,0.0,122.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080926968,2036568728,CLIENT_00322,207418801,97103947,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,99.01,17.82,116.83,False,116.83,1,False,0.0,116.83,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081419627,2057100089,CLIENT_00499,7661185,233405737,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,112.42,20.23,132.65,False,132.65,1,False,0.0,132.65,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081122868,2009780710,CLIENT_00275,92755206,502826847,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,111.47,20.06,131.53,False,131.53,1,False,0.0,131.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081552642,2050878096,CLIENT_00515,881907031,311976957,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,102.51,18.45,120.96,False,120.96,1,False,0.0,120.96,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081240053,2018117869,CLIENT_00044,542323031,808662757,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081022432,2023740275,CLIENT_00569,514240531,215849957,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,77.06,13.87,90.93,False,90.93,1,False,0.0,90.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081503801,2078721881,CLIENT_00115,28353885,12548306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,27.83,5.01,32.83,False,32.83,1,False,0.0,32.83,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081163383,2074406544,CLIENT_00417,53941616,51716606,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,30.73,5.53,36.26,False,36.26,1,False,0.0,36.26,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081067859,2046916374,CLIENT_00711,22517785,454977306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,148.96,26.81,175.77,False,175.77,1,False,0.0,175.77,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081394604,2008330743,CLIENT_00241,76760385,845703306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,112.29,17.07,129.36,False,129.36,2,False,0.0,129.36,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081620551,2024654901,CLIENT_00714,89444995,119649406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,74.98,13.5,88.48,False,88.48,1,False,0.0,88.48,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080984098,2028234821,CLIENT_00026,12620321,10758937,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,69.88,12.58,82.46,False,82.46,1,False,0.0,82.46,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082043290,2045121201,CLIENT_00767,992659121,309293737,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,56.29,10.14,66.43,False,66.43,1,False,0.0,66.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081643443,2026598806,CLIENT_00317,55190516,950594606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,71.13,12.8,83.93,False,83.93,1,False,0.0,83.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080944710,2010399017,CLIENT_00723,50035295,395362406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,67.93,12.22,80.15,False,80.15,1,False,0.0,80.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082398039,2028712026,CLIENT_00204,145255911,751494247,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,112.65,20.28,132.93,False,132.93,1,False,0.0,132.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081167490,2045407090,CLIENT_00403,535621511,489253857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,71.13,12.8,83.93,False,83.93,1,False,0.0,83.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080964422,2090613378,CLIENT_00096,70024516,857192067,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,85.9,15.46,101.36,False,101.36,1,False,0.0,101.36,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081131495,2054205660,CLIENT_00625,3102706,853761067,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,104.34,18.79,123.13,False,123.13,1,False,0.0,123.13,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080988418,2060826481,CLIENT_00672,11187395,135583406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,50.96,9.17,60.13,False,60.13,1,False,0.0,60.13,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081040708,2014689387,CLIENT_00420,813928011,843072817,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,68.22,12.28,80.5,False,80.5,1,False,0.0,80.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081855836,2028858667,CLIENT_00821,87664306,786348857,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081398969,2031569282,CLIENT_00055,76618995,143360947,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,94.86,17.07,111.93,False,111.93,1,False,0.0,111.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081081953,2042836144,CLIENT_00920,42960185,336501306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,164.79,29.67,194.46,False,194.46,1,False,0.0,194.46,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081214907,2028234821,CLIENT_00026,245225901,553500617,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,655.84,83.01,738.85,False,738.86,2,False,0.0,738.85,0.009999999999990905,True,CONCILIADA_EXACTA,True
S5AA-0081528630,2034994857,CLIENT_00519,58380706,338325537,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,105.53,19.0,124.53,False,124.53,1,False,0.0,124.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080932891,2079138145,CLIENT_00735,305198111,487299237,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080934200,2032717708,CLIENT_00214,30601716,148582057,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,94.79,17.07,111.86,False,111.86,1,False,0.0,111.86,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081105273,2074406544,CLIENT_00417,72941616,851716606,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,27.82,5.01,32.83,False,32.83,1,False,0.0,32.83,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081097699,2079585159,CLIENT_00559,62957795,726097406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,111.0,19.97,130.97,False,130.97,1,False,0.0,130.97,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081022430,2023740275,CLIENT_00569,514240531,266739957,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,77.06,13.87,90.93,False,90.93,1,False,0.0,90.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081475381,2039216584,CLIENT_00936,87475006,795560506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,364.24,65.56,429.8,False,429.8,1,False,0.0,429.8,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081271954,2069121500,CLIENT_00717,5968995,550389406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,124.22,22.36,146.58,False,146.58,1,False,0.0,146.58,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081470770,2041116026,CLIENT_00940,77358185,871086937,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,52.14,9.39,61.53,False,61.53,1,False,0.0,61.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081320406,2038330759,CLIENT_00758,656561531,553521067,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,67.93,12.22,80.15,False,80.15,1,False,0.0,80.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081387654,2004228948,CLIENT_00018,66621985,97029306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,123.63,22.25,145.88,False,145.88,1,False,0.0,145.88,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081286725,2001063341,CLIENT_00144,25693116,568911606,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,50.37,9.06,59.43,False,59.43,1,False,0.0,59.43,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081031829,2014718111,CLIENT_00016,71975885,543768306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,74.69,13.44,88.13,False,88.13,1,False,0.0,88.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081732513,2064536829,CLIENT_00259,460878221,195235937,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,127.42,22.94,150.36,False,150.36,1,False,0.0,150.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082421199,2016142658,CLIENT_00521,44811516,47674606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,55.35,9.96,65.31,False,65.31,1,False,0.0,65.31,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082129089,2028695835,CLIENT_00334,14420021,698221337,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082411726,2010441811,CLIENT_00839,34610495,721314406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,16.62,2.98,19.6,False,19.6,1,False,0.0,19.6,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081695132,2037021331,CLIENT_00121,6155806,893368506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,83.05,14.95,98.0,False,98.0,1,False,0.0,98.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082052817,2043300039,CLIENT_00704,9206321,954881547,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,37.32,6.71,44.03,False,44.03,1,False,0.0,44.03,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081914563,2067006652,CLIENT_00878,58971206,598406647,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,80.02,14.41,94.43,False,94.43,1,False,0.0,94.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081992891,2026853033,CLIENT_00589,493603511,560891157,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082156070,2035102698,CLIENT_00950,319965321,886860147,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,23.07,4.16,27.23,False,27.23,1,False,0.0,27.23,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082052957,2042009956,CLIENT_00165,8544621,252275647,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,35.53,6.4,41.93,False,41.93,1,False,0.0,41.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082196331,2057609277,CLIENT_00543,81355016,198140606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,56.29,10.14,66.43,False,66.43,1,False,0.0,66.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081879990,2084384500,CLIENT_00932,18794285,268639547,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,17.79,3.21,21.0,False,21.0,1,False,0.0,21.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082271093,2067392845,CLIENT_00917,62874416,746371067,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,94.86,17.07,111.93,False,111.93,1,False,0.0,111.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082461065,2098309864,CLIENT_00512,84251595,28347067,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081719950,2082824645,CLIENT_00595,36468785,975397306,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,150.14,27.03,177.17,False,177.17,1,False,0.0,177.17,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081841716,2032184225,CLIENT_00719,77912895,333638406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,99.6,17.93,117.53,False,117.53,1,False,0.0,117.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081775104,2016855055,CLIENT_00971,962386021,390794437,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,175.95,31.67,207.62,False,207.62,1,False,0.0,207.62,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082299333,2078299854,CLIENT_00460,3160295,627412406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081855832,2028858667,CLIENT_00821,87664306,300248857,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081776366,2092536593,CLIENT_00425,964976321,123152647,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081880372,2084384500,CLIENT_00932,18794285,644363947,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,29.6,5.33,34.93,False,34.93,1,False,0.0,34.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082420977,2037021331,CLIENT_00121,44265806,93368506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,16.55,2.98,19.53,False,19.53,1,False,0.0,19.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081747140,2079774432,CLIENT_00562,66051116,996801606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081971344,2046058498,CLIENT_00633,29517795,905297406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,86.97,15.65,102.62,False,102.62,2,False,0.0,102.62,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081786368,2023773061,CLIENT_00328,78823111,368150657,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,29.6,5.33,34.93,False,34.93,1,False,0.0,34.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081665132,2079583404,CLIENT_00399,457788421,681996457,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,48.34,8.71,57.05,False,57.05,1,False,0.0,57.05,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082274450,2074129386,CLIENT_00882,72859616,555976606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,140.0,25.2,165.2,False,165.2,2,False,0.0,165.2,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082351336,2004470530,CLIENT_00006,63862495,84934406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,134.6,24.23,158.83,False,158.83,1,False,0.0,158.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082339147,2093064195,CLIENT_00380,432668021,845233557,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082452248,2017763650,CLIENT_00236,642552431,314247857,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,56.06,10.09,66.15,False,66.15,1,False,0.0,66.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082461058,2098309864,CLIENT_00512,84251595,754227067,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,102.86,18.52,121.38,False,121.38,1,False,0.0,121.38,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082291211,2043300039,CLIENT_00704,92353306,783623506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082400115,2028712026,CLIENT_00204,145255911,652803857,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,142.32,25.61,167.93,False,167.93,1,False,0.0,167.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082087098,2063701019,CLIENT_00709,505324911,249915147,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082130325,2017763650,CLIENT_00236,1691195,572155447,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,54.87,9.88,64.75,False,64.75,1,False,0.0,64.75,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082385944,2045546222,CLIENT_00594,4541595,183725406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,88.27,15.89,104.16,False,104.16,1,False,0.0,104.16,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081988902,2091198935,CLIENT_00319,49462906,885498506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,48.64,8.76,57.4,False,57.4,1,False,0.0,57.4,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082317232,2021159453,CLIENT_00381,23594506,103755506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,350.66,63.11,413.77,False,413.77,2,False,0.0,413.77,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082373879,2006444143,CLIENT_00059,83690706,407884557,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082451545,2026807327,CLIENT_00677,64288416,896318457,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082122801,2079899808,CLIENT_00269,90834906,119300257,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082270297,2009784756,CLIENT_00094,623989711,172639657,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,17.74,3.19,20.93,False,20.93,1,False,0.0,20.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082455042,2063755498,CLIENT_00835,84725595,249565406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,125.59,22.6,148.19,False,148.19,1,False,0.0,148.19,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081651437,2035102698,CLIENT_00950,65458595,707795406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,24.56,4.42,28.98,False,28.98,1,False,0.0,28.98,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082083871,2066685881,CLIENT_00643,50088206,789082506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,44.97,8.09,53.06,False,53.06,1,False,0.0,53.06,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081759577,2045052005,CLIENT_00109,763571211,174787947,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,19.81,3.57,23.38,False,23.38,1,False,0.0,23.38,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082322278,2059951611,CLIENT_00829,23889085,105351757,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,100.86,18.14,119.0,False,119.0,1,False,0.0,119.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082473015,2040443627,CLIENT_00393,5650016,114999506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,207.5,37.36,244.86,False,244.86,1,False,0.0,244.86,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081997638,2045855183,CLIENT_00181,59950906,607229506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,145.22,26.14,171.36,False,171.36,1,False,0.0,171.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081892809,2078414316,CLIENT_00986,38443785,347547306,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,86.55,15.58,102.13,False,102.13,1,False,0.0,102.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081876218,2098309864,CLIENT_00512,18024795,80447406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,19.4,3.49,22.89,False,22.89,1,False,0.0,22.89,0.0,True,CONCILIADA_EXACTA,True
